V1,id,question,treatment,property,abs_value_diff,value_diff,Index,Property,question_treatment,question_control,population_density,walk_score,median_household_income,median_age,race,median_rooms_rounded,bedrooms,bathrooms,sq_ft,year_built,housing_density,median_male_age,pct_white,school_districts,pct_lt_hs_grad,median_rooms,pct_hs_grad,pct_at_least_col_grad,GEOID,state,tract,NAME,ALAND,ALAND_SQMI,county,Pair_ID,INTPTLAT,INTPTLONG,iframe,Racial majority detail,white_value_diff,is_white,street_view_person
372,40,17s,1,Property 1,25000,25000,18349,Property 1,p17s-1,p17n-1,7333.333333,16.77777778,61342,39.3,white,5,4,1,2559,1992,2892.215569,37.4,0.8410451824,"['Community High School District 218', 'Oak Lawn-Hometown School District 123']",0.09610983982,5.4,0.2585812357,0.2974828375,17031822702,17,822702,"Census Tract 8227.02, Cook County, Illinois",1298804,0.501,31,17,41.7056906,-87.7305797,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/98fd7b63411505e0?cells=test""""></iframe>",white alone,25000,1,0
375,44,17s,1,Property 2,80000,-80000,18700,Property 2,p17s-1,p17n-1,7583.0721,17.16666667,61806,38.9,asian,5,4,1,2567,1991,2605.015674,37.3,0.3009508061,['Chicago Public School District 299'],0.2966292135,5.3,0.247752809,0.2719101124,17031840200,17,840200,"Census Tract 8402, Cook County, Illinois",826355,0.319,31,17,41.8446476,-87.6492096,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/c2f97c858ab4f701?cells=test""""></iframe>",asian,-80000,0,0
376,46,17s,1,Property 1,35000,35000,18349,Property 1,p17s-1,p17n-1,7333.333333,16.77777778,61342,39.3,white,5,4,1,2559,1992,2892.215569,37.4,0.8410451824,"['Community High School District 218', 'Oak Lawn-Hometown School District 123']",0.09610983982,5.4,0.2585812357,0.2974828375,17031822702,17,822702,"Census Tract 8227.02, Cook County, Illinois",1298804,0.501,31,17,41.7056906,-87.7305797,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/98fd7b63411505e0?cells=test""""></iframe>",white alone,35000,1,0
378,50,17s,1,Property 1,15000,15000,18349,Property 1,p17s-1,p17n-1,7333.333333,16.77777778,61342,39.3,white,5,4,1,2559,1992,2892.215569,37.4,0.8410451824,"['Community High School District 218', 'Oak Lawn-Hometown School District 123']",0.09610983982,5.4,0.2585812357,0.2974828375,17031822702,17,822702,"Census Tract 8227.02, Cook County, Illinois",1298804,0.501,31,17,41.7056906,-87.7305797,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/98fd7b63411505e0?cells=test""""></iframe>",white alone,15000,1,0
380,53,17s,1,Property 1,10000,10000,18349,Property 1,p17s-1,p17n-1,7333.333333,16.77777778,61342,39.3,white,5,4,1,2559,1992,2892.215569,37.4,0.8410451824,"['Community High School District 218', 'Oak Lawn-Hometown School District 123']",0.09610983982,5.4,0.2585812357,0.2974828375,17031822702,17,822702,"Census Tract 8227.02, Cook County, Illinois",1298804,0.501,31,17,41.7056906,-87.7305797,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/98fd7b63411505e0?cells=test""""></iframe>",white alone,10000,1,0
382,55,17s,1,Property 1,30000,30000,18349,Property 1,p17s-1,p17n-1,7333.333333,16.77777778,61342,39.3,white,5,4,1,2559,1992,2892.215569,37.4,0.8410451824,"['Community High School District 218', 'Oak Lawn-Hometown School District 123']",0.09610983982,5.4,0.2585812357,0.2974828375,17031822702,17,822702,"Census Tract 8227.02, Cook County, Illinois",1298804,0.501,31,17,41.7056906,-87.7305797,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/98fd7b63411505e0?cells=test""""></iframe>",white alone,30000,1,0
384,8,18s,1,Property 1,25000,25000,21127,Property 1,p18s-1,p18n-1,2223.03263,13.11111111,41504,34.7,white,3,3,2,2108,1987,1034.932821,30.4,0.6040407529,['Washington Township Metropolitan School District'],0.1004163605,3.8,0.2605927014,0.4244428117,18097320204,18,320204,"Census Tract 3202.04, Marion County, Indiana",6747572,2.605,97,18,39.9184128,-86.1092043,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/8f00f320d554aadb?cells=test""""></iframe>",white alone,25000,1,1
386,9,18s,1,Property 1,3000,3000,21127,Property 1,p18s-1,p18n-1,2223.03263,13.11111111,41504,34.7,white,3,3,2,2108,1987,1034.932821,30.4,0.6040407529,['Washington Township Metropolitan School District'],0.1004163605,3.8,0.2605927014,0.4244428117,18097320204,18,320204,"Census Tract 3202.04, Marion County, Indiana",6747572,2.605,97,18,39.9184128,-86.1092043,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/8f00f320d554aadb?cells=test""""></iframe>",white alone,3000,1,1
388,11,18s,1,Property 1,5000,5000,21127,Property 1,p18s-1,p18n-1,2223.03263,13.11111111,41504,34.7,white,3,3,2,2108,1987,1034.932821,30.4,0.6040407529,['Washington Township Metropolitan School District'],0.1004163605,3.8,0.2605927014,0.4244428117,18097320204,18,320204,"Census Tract 3202.04, Marion County, Indiana",6747572,2.605,97,18,39.9184128,-86.1092043,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/8f00f320d554aadb?cells=test""""></iframe>",white alone,5000,1,1
391,14,18s,1,Property 2,5000,-5000,21134,Property 2,p18s-1,p18n-1,1942.812983,12.66666667,38750,35,black,5,3,2,2093,1990,799.072643,31,0.1400159109,['Indianapolis Public Schools'],0.1584385763,5.5,0.2709529277,0.2101033295,18097350100,18,350100,"Census Tract 3501, Marion County, Indiana",1676841,0.647,97,18,39.8119122,-86.1908337,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/0a91c3ad97994684?cells=test""""></iframe>",black,-5000,0,1
392,16,18s,1,Property 1,125000,125000,21127,Property 1,p18s-1,p18n-1,2223.03263,13.11111111,41504,34.7,white,3,3,2,2108,1987,1034.932821,30.4,0.6040407529,['Washington Township Metropolitan School District'],0.1004163605,3.8,0.2605927014,0.4244428117,18097320204,18,320204,"Census Tract 3202.04, Marion County, Indiana",6747572,2.605,97,18,39.9184128,-86.1092043,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/8f00f320d554aadb?cells=test""""></iframe>",white alone,125000,1,1
394,17,18s,1,Property 1,75000,75000,21127,Property 1,p18s-1,p18n-1,2223.03263,13.11111111,41504,34.7,white,3,3,2,2108,1987,1034.932821,30.4,0.6040407529,['Washington Township Metropolitan School District'],0.1004163605,3.8,0.2605927014,0.4244428117,18097320204,18,320204,"Census Tract 3202.04, Marion County, Indiana",6747572,2.605,97,18,39.9184128,-86.1092043,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/8f00f320d554aadb?cells=test""""></iframe>",white alone,75000,1,1
396,20,18s,1,Property 1,15000,15000,21127,Property 1,p18s-1,p18n-1,2223.03263,13.11111111,41504,34.7,white,3,3,2,2108,1987,1034.932821,30.4,0.6040407529,['Washington Township Metropolitan School District'],0.1004163605,3.8,0.2605927014,0.4244428117,18097320204,18,320204,"Census Tract 3202.04, Marion County, Indiana",6747572,2.605,97,18,39.9184128,-86.1092043,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/8f00f320d554aadb?cells=test""""></iframe>",white alone,15000,1,1
398,22,18s,1,Property 1,12000,12000,21127,Property 1,p18s-1,p18n-1,2223.03263,13.11111111,41504,34.7,white,3,3,2,2108,1987,1034.932821,30.4,0.6040407529,['Washington Township Metropolitan School District'],0.1004163605,3.8,0.2605927014,0.4244428117,18097320204,18,320204,"Census Tract 3202.04, Marion County, Indiana",6747572,2.605,97,18,39.9184128,-86.1092043,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/8f00f320d554aadb?cells=test""""></iframe>",white alone,12000,1,1
400,27,18s,1,Property 1,5000,5000,21127,Property 1,p18s-1,p18n-1,2223.03263,13.11111111,41504,34.7,white,3,3,2,2108,1987,1034.932821,30.4,0.6040407529,['Washington Township Metropolitan School District'],0.1004163605,3.8,0.2605927014,0.4244428117,18097320204,18,320204,"Census Tract 3202.04, Marion County, Indiana",6747572,2.605,97,18,39.9184128,-86.1092043,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/8f00f320d554aadb?cells=test""""></iframe>",white alone,5000,1,1
402,28,18s,1,Property 1,45000,45000,21127,Property 1,p18s-1,p18n-1,2223.03263,13.11111111,41504,34.7,white,3,3,2,2108,1987,1034.932821,30.4,0.6040407529,['Washington Township Metropolitan School District'],0.1004163605,3.8,0.2605927014,0.4244428117,18097320204,18,320204,"Census Tract 3202.04, Marion County, Indiana",6747572,2.605,97,18,39.9184128,-86.1092043,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/8f00f320d554aadb?cells=test""""></iframe>",white alone,45000,1,1
404,29,18s,1,Property 1,50000,50000,21127,Property 1,p18s-1,p18n-1,2223.03263,13.11111111,41504,34.7,white,3,3,2,2108,1987,1034.932821,30.4,0.6040407529,['Washington Township Metropolitan School District'],0.1004163605,3.8,0.2605927014,0.4244428117,18097320204,18,320204,"Census Tract 3202.04, Marion County, Indiana",6747572,2.605,97,18,39.9184128,-86.1092043,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/8f00f320d554aadb?cells=test""""></iframe>",white alone,50000,1,1
406,30,18s,1,Property 1,130000,130000,21127,Property 1,p18s-1,p18n-1,2223.03263,13.11111111,41504,34.7,white,3,3,2,2108,1987,1034.932821,30.4,0.6040407529,['Washington Township Metropolitan School District'],0.1004163605,3.8,0.2605927014,0.4244428117,18097320204,18,320204,"Census Tract 3202.04, Marion County, Indiana",6747572,2.605,97,18,39.9184128,-86.1092043,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/8f00f320d554aadb?cells=test""""></iframe>",white alone,130000,1,1
409,31,18s,1,Property 2,10000,-10000,21134,Property 2,p18s-1,p18n-1,1942.812983,12.66666667,38750,35,black,5,3,2,2093,1990,799.072643,31,0.1400159109,['Indianapolis Public Schools'],0.1584385763,5.5,0.2709529277,0.2101033295,18097350100,18,350100,"Census Tract 3501, Marion County, Indiana",1676841,0.647,97,18,39.8119122,-86.1908337,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/0a91c3ad97994684?cells=test""""></iframe>",black,-10000,0,1
410,32,18s,1,Property 1,20000,20000,21127,Property 1,p18s-1,p18n-1,2223.03263,13.11111111,41504,34.7,white,3,3,2,2108,1987,1034.932821,30.4,0.6040407529,['Washington Township Metropolitan School District'],0.1004163605,3.8,0.2605927014,0.4244428117,18097320204,18,320204,"Census Tract 3202.04, Marion County, Indiana",6747572,2.605,97,18,39.9184128,-86.1092043,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/8f00f320d554aadb?cells=test""""></iframe>",white alone,20000,1,1
412,33,18s,1,Property 1,50000,50000,21127,Property 1,p18s-1,p18n-1,2223.03263,13.11111111,41504,34.7,white,3,3,2,2108,1987,1034.932821,30.4,0.6040407529,['Washington Township Metropolitan School District'],0.1004163605,3.8,0.2605927014,0.4244428117,18097320204,18,320204,"Census Tract 3202.04, Marion County, Indiana",6747572,2.605,97,18,39.9184128,-86.1092043,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/8f00f320d554aadb?cells=test""""></iframe>",white alone,50000,1,1
414,37,18s,1,Property 1,10000,10000,21127,Property 1,p18s-1,p18n-1,2223.03263,13.11111111,41504,34.7,white,3,3,2,2108,1987,1034.932821,30.4,0.6040407529,['Washington Township Metropolitan School District'],0.1004163605,3.8,0.2605927014,0.4244428117,18097320204,18,320204,"Census Tract 3202.04, Marion County, Indiana",6747572,2.605,97,18,39.9184128,-86.1092043,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/8f00f320d554aadb?cells=test""""></iframe>",white alone,10000,1,1
416,38,18s,1,Property 1,20000,20000,21127,Property 1,p18s-1,p18n-1,2223.03263,13.11111111,41504,34.7,white,3,3,2,2108,1987,1034.932821,30.4,0.6040407529,['Washington Township Metropolitan School District'],0.1004163605,3.8,0.2605927014,0.4244428117,18097320204,18,320204,"Census Tract 3202.04, Marion County, Indiana",6747572,2.605,97,18,39.9184128,-86.1092043,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/8f00f320d554aadb?cells=test""""></iframe>",white alone,20000,1,1
418,39,18s,1,Property 1,14000,14000,21127,Property 1,p18s-1,p18n-1,2223.03263,13.11111111,41504,34.7,white,3,3,2,2108,1987,1034.932821,30.4,0.6040407529,['Washington Township Metropolitan School District'],0.1004163605,3.8,0.2605927014,0.4244428117,18097320204,18,320204,"Census Tract 3202.04, Marion County, Indiana",6747572,2.605,97,18,39.9184128,-86.1092043,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/8f00f320d554aadb?cells=test""""></iframe>",white alone,14000,1,1
420,40,18s,1,Property 1,20000,20000,21127,Property 1,p18s-1,p18n-1,2223.03263,13.11111111,41504,34.7,white,3,3,2,2108,1987,1034.932821,30.4,0.6040407529,['Washington Township Metropolitan School District'],0.1004163605,3.8,0.2605927014,0.4244428117,18097320204,18,320204,"Census Tract 3202.04, Marion County, Indiana",6747572,2.605,97,18,39.9184128,-86.1092043,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/8f00f320d554aadb?cells=test""""></iframe>",white alone,20000,1,1
422,44,18s,1,Property 1,100000,100000,21127,Property 1,p18s-1,p18n-1,2223.03263,13.11111111,41504,34.7,white,3,3,2,2108,1987,1034.932821,30.4,0.6040407529,['Washington Township Metropolitan School District'],0.1004163605,3.8,0.2605927014,0.4244428117,18097320204,18,320204,"Census Tract 3202.04, Marion County, Indiana",6747572,2.605,97,18,39.9184128,-86.1092043,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/8f00f320d554aadb?cells=test""""></iframe>",white alone,100000,1,1
424,46,18s,1,Property 1,25000,25000,21127,Property 1,p18s-1,p18n-1,2223.03263,13.11111111,41504,34.7,white,3,3,2,2108,1987,1034.932821,30.4,0.6040407529,['Washington Township Metropolitan School District'],0.1004163605,3.8,0.2605927014,0.4244428117,18097320204,18,320204,"Census Tract 3202.04, Marion County, Indiana",6747572,2.605,97,18,39.9184128,-86.1092043,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/8f00f320d554aadb?cells=test""""></iframe>",white alone,25000,1,1
426,50,18s,1,Property 1,5000,5000,21127,Property 1,p18s-1,p18n-1,2223.03263,13.11111111,41504,34.7,white,3,3,2,2108,1987,1034.932821,30.4,0.6040407529,['Washington Township Metropolitan School District'],0.1004163605,3.8,0.2605927014,0.4244428117,18097320204,18,320204,"Census Tract 3202.04, Marion County, Indiana",6747572,2.605,97,18,39.9184128,-86.1092043,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/8f00f320d554aadb?cells=test""""></iframe>",white alone,5000,1,1
428,53,18s,1,Property 1,5000,5000,21127,Property 1,p18s-1,p18n-1,2223.03263,13.11111111,41504,34.7,white,3,3,2,2108,1987,1034.932821,30.4,0.6040407529,['Washington Township Metropolitan School District'],0.1004163605,3.8,0.2605927014,0.4244428117,18097320204,18,320204,"Census Tract 3202.04, Marion County, Indiana",6747572,2.605,97,18,39.9184128,-86.1092043,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/8f00f320d554aadb?cells=test""""></iframe>",white alone,5000,1,1
430,55,18s,1,Property 1,10000,10000,21127,Property 1,p18s-1,p18n-1,2223.03263,13.11111111,41504,34.7,white,3,3,2,2108,1987,1034.932821,30.4,0.6040407529,['Washington Township Metropolitan School District'],0.1004163605,3.8,0.2605927014,0.4244428117,18097320204,18,320204,"Census Tract 3202.04, Marion County, Indiana",6747572,2.605,97,18,39.9184128,-86.1092043,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/8f00f320d554aadb?cells=test""""></iframe>",white alone,10000,1,1
433,8,20s,1,Property 2,20000,-20000,43312,Property 2,p20s-1,p20n-1,7005.263158,15.5,53262,36.7,white,6,4,2,2714,2007,2976.315789,36.1,0.7302779865,['Southeast Delco School District'],0.07648870637,6,0.4060574949,0.1765913758,42045403002,42,403002,"Census Tract 4030.02, Delaware County, Pennsylvania",983090,0.38,45,20,39.9115332,-75.2929394,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/82539d79e7000584?cells=test""""></iframe>",white alone,20000,1,0
435,9,20s,1,Property 2,7500,-7500,43312,Property 2,p20s-1,p20n-1,7005.263158,15.5,53262,36.7,white,6,4,2,2714,2007,2976.315789,36.1,0.7302779865,['Southeast Delco School District'],0.07648870637,6,0.4060574949,0.1765913758,42045403002,42,403002,"Census Tract 4030.02, Delaware County, Pennsylvania",983090,0.38,45,20,39.9115332,-75.2929394,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/82539d79e7000584?cells=test""""></iframe>",white alone,7500,1,0
436,11,20s,1,Property 1,10000,10000,43202,Property 1,p20s-1,p20n-1,7362.694301,15.6,57206,35.8,black,6,4,2,2710,2004,2670.984456,36.4,0.2125263899,['Southeast Delco School District'],0.0775973189,6.2,0.3944315545,0.192575406,42045402800,42,402800,"Census Tract 4028, Delaware County, Pennsylvania",1998625,0.772,45,20,39.9074332,-75.2677873,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/c40c19ed10325f14?cells=test""""></iframe>",black,-10000,0,1
438,14,20s,1,Property 1,6000,6000,43202,Property 1,p20s-1,p20n-1,7362.694301,15.6,57206,35.8,black,6,4,2,2710,2004,2670.984456,36.4,0.2125263899,['Southeast Delco School District'],0.0775973189,6.2,0.3944315545,0.192575406,42045402800,42,402800,"Census Tract 4028, Delaware County, Pennsylvania",1998625,0.772,45,20,39.9074332,-75.2677873,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/c40c19ed10325f14?cells=test""""></iframe>",black,-6000,0,1
441,16,20s,1,Property 2,25000,-25000,43312,Property 2,p20s-1,p20n-1,7005.263158,15.5,53262,36.7,white,6,4,2,2714,2007,2976.315789,36.1,0.7302779865,['Southeast Delco School District'],0.07648870637,6,0.4060574949,0.1765913758,42045403002,42,403002,"Census Tract 4030.02, Delaware County, Pennsylvania",983090,0.38,45,20,39.9115332,-75.2929394,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/82539d79e7000584?cells=test""""></iframe>",white alone,25000,1,0
